 7.0;0.8;0.10364858906525574;9.797300607485793;24.0;
7.0;0.8;0.10762768162720798;9.584021584703285;24.0;
7.0;0.8;0.11190782204961967;9.363088107898967;24.0;
7.0;0.8;0.11652160662126736;9.134041236646405;24.0;
7.0;0.8;0.12150776094327449;8.896309727892662;24.0;
7.0;0.8;0.12691100320307697;8.649263676501164;24.0;
7.0;0.8;0.13278316362684134;8.39220863287224;24.0;
7.0;0.8;0.13918457895171268;8.124377851467974;24.0;
7.0;0.8;0.146185805517526;7.844923737827257;24.0;
7.0;0.8;0.15386972926536646;7.552908619706486;24.0;
7.0;0.8;0.16233416937212233;7.2472951148002975;24.0;
7.0;0.8;0.17169509163743277;6.926936659785466;24.0;
7.0;0.8;0.1820905647811959;6.590569277202289;24.0;
7.0;0.8;0.1936855986513967;6.236806549782262;24.0;
7.0;0.8;0.2066779779694677;5.864141335626062;24.0;
7.0;0.8;0.22130510496879316;5.470960516550487;24.0;
7.0;0.8;0.2378515951410274;5.055583991845989;24.0;
7.0;0.8;0.2566567309890994;4.616348018373585;24.0;
7.0;0.8;0.2781194375463241;4.151769286338256;24.0;
7.0;0.8;0.30269527380538985;3.6608563718508056;24.0;
7.0;0.8;0.330873057780337;3.1436918904327467;24.0;
7.0;0.8;0.36310404715486944;2.6025143969191693;24.0;
7.0;0.8;0.399626254953994;2.043718217065408;24.0;
7.0;0.8;0.44006983169546887;1.4814765358262598;24.0;
7.0;0.8;0.48265748017346477;0.9438390290959541;24.0;
7.0;0.8;0.5229144153452119;0.48046769635982606;24.0;
7.0;0.8;0.5530231945915974;0.16058553035981965;24.0;
7.0;0.8;0.5666368828746782;0.023825260063156467;24.0;
7.0;0.8;0.5689626170373456;0.0010227462511319257;24.0;
7.0;0.8;0.569064802534289;2.4970319565435772E-5;24.0;
7.0;0.8;0.5690672993086276;5.952949876692405E-7;24.0;
7.0;0.8;0.5690673588327038;1.4187423966430519E-8;24.0;
7.0;0.8;0.5690673602513173;3.3812070432132706E-10;24.0;
7.0;0.8;0.5690673602851263;8.058234638284224E-12;24.0;
7.0;0.8;0.5690673602859321;1.9204723163171678E-13;24.0;
7.0;0.8;0.5690673602859513;4.5769502663295875E-15;24.0;
7.0;0.8;0.5690673602859517;1.0907980064288833E-16;24.0;
7.0;0.8;0.5690673602859517;2.599635612346991E-18;24.0;
7.0;0.8;0.5690673602859517;6.195560751992821E-20;24.0;
7.0;0.8;0.5690673602859517;1.4765520540388008E-21;24.0;
7.0;0.8;0.5690673602859517;3.5189808567125056E-23;24.0;
7.0;0.8;0.5690673602859517;8.386582942360502E-25;24.0;
7.0;0.8;0.5690673602859517;1.998725662713585E-26;24.0;
7.0;0.8;0.5690673602859517;4.7634469273673285E-28;24.0;
7.0;0.8;0.5690673602859517;1.1352446738007886E-29;24.0;
7.0;0.8;0.5690673602859517;2.7055627763766047E-31;24.0;
7.0;0.8;0.5690673602859517;6.448010817269218E-33;24.0;
7.0;0.8;0.5690673602859517;1.5367170136522097E-34;24.0;
7.0;0.8;0.5690673602859517;3.662368514834936E-36;24.0;
7.0;0.8;0.5690673602859517;8.728310430153046E-38;24.0;
7.0;0.8;0.5690673602859517;2.0801675925436325E-39;24.0;
7.0;0.8;0.5690673602859517;4.957542754345973E-41;24.0;
7.0;0.8;0.5690673602859517;1.1815024063092544E-42;24.0;
7.0;0.8;0.5690673602859517;2.815806146887626E-44;24.0;
7.0;0.8;0.5690673602859517;6.7107474470727645E-46;24.0;
7.0;0.8;0.5690673602859517;1.5993335105177914E-47;24.0;
7.0;0.8;0.5690673602859517;3.81159877947861E-49;24.0;
7.0;0.8;0.5690673602859517;9.083962263142445E-51;24.0;
7.0;0.8;0.5690673602859517;2.1649280307903643E-52;24.0;
7.0;0.8;0.5690673602859517;5.1595473899299226E-54;24.0;
7.0;0.8;0.5690673602859517;1.2296449992942304E-55;24.0;
7.0;0.8;0.5690673602859517;2.9305415960329933E-57;24.0;
7.0;0.8;0.5690673602859517;6.984189787303524E-59;24.0;
7.0;0.8;0.5690673602859517;1.6645014372464615E-60;24.0;
7.0;0.8;0.5690673602859517;3.966909718908421E-62;24.0;
7.0;0.8;0.5690673602859517;9.454105815614291E-64;24.0;
7.0;0.8;0.5690673602859517;2.2531421964759807E-65;24.0;
7.0;0.8;0.5690673602859517;5.369783093770801E-67;24.0;
7.0;0.8;0.5690673602859517;1.2797492550290684E-68;24.0;
7.0;0.8;0.5690673602859517;3.0499521622154936E-70;24.0;
7.0;0.8;0.5690673602859517;7.268774062768773E-72;24.0;
